player_full_name,player_team,opposition_team,margin,round,fantasy_points,fantasy_lag_1,fantasy_lag_2,fantasy_lag_3,fantasy_lag_4,fantasy_lag_5,fantasy_lag_6,fantasy_lag_7,fantasy_lag_8,fantasy_lag_9,fantasy_lag_10,home_game,last_3_avg,last_5_avg,last_7_avg,season_avg,dvp,percentage_over_avg
Darcy Fogarty,Adelaide Crows,North Melbourne,66,Round 16,83,57,72,72,49,34,50,49,32,73,109,1,67,56.8,54.714285714285715,60.916666666666664,16.4,76
Darcy Fogarty,Adelaide Crows,Essendon,-18,Round 17,38,83,57,72,72,49,34,50,49,32,73,0,70.66666666666667,66.6,59.57142857142857,62.61538461538461,-2.24,45.16
Darcy Fogarty,Adelaide Crows,GWS Giants,-14,Round 18,54,38,83,57,72,72,49,34,50,49,32,1,59.333333333333336,64.4,57.857142857142854,60.857142857142854,0.3,53.33
Darcy Fogarty,Adelaide Crows,Melbourne,-4,Round 19,43,54,38,83,57,72,72,49,34,50,49,0,58.333333333333336,60.8,60.714285714285715,60.4,-4.47,48
Darcy Fogarty,Adelaide Crows,Port Adelaide,47,Round 20,86,43,54,38,83,57,72,72,49,34,50,1,45,55,59.857142857142854,59.3125,0.16,48.28
Darcy Macpherson,Gold Coast Suns,Western Bulldogs,7,Round 11,67,85,55,102,119,109,90,84,96,67,83,1,80.66666666666667,94,92,89,5.85,63.89
Darcy Macpherson,Gold Coast Suns,Adelaide Crows,25,Round 12,42,67,85,55,102,119,109,90,84,96,67,1,69,85.6,89.57142857142857,87,-3.56,45.83
Darcy Macpherson,Gold Coast Suns,Carlton,-59,Round 14,76,42,67,85,55,102,119,109,90,84,96,0,64.66666666666667,70.2,82.71428571428571,83.25,1.3,48.39
Darcy Macpherson,Gold Coast Suns,Hawthorn,67,Round 15,97,76,42,67,85,55,102,119,109,90,84,1,61.666666666666664,65,78,82.6923076923077,2.42,62.5
Darcy Macpherson,Gold Coast Suns,Collingwood,-78,Round 16,82,97,76,42,67,85,55,102,119,109,90,1,71.66666666666667,73.4,74.85714285714286,83.71428571428571,0.49,55.56
Darcy Macpherson,Gold Coast Suns,Port Adelaide,-33,Round 17,74,82,97,76,42,67,85,55,102,119,109,0,85,72.8,72,83.6,1.58,52.38
Darcy Macpherson,Gold Coast Suns,St Kilda,26,Round 18,73,74,82,97,76,42,67,85,55,102,119,1,84.33333333333333,74.2,74.71428571428571,83,12.06,67.65
Darcy Macpherson,Gold Coast Suns,GWS Giants,-40,Round 19,54,73,74,82,97,76,42,67,85,55,102,0,76.33333333333333,80.4,73,82.41176470588235,-5.1,45.16
Darcy Macpherson,Gold Coast Suns,Brisbane Lions,41,Round 20,65,54,73,74,82,97,76,42,67,85,55,1,67,76,71.14285714285714,80.83333333333333,3.36,60
Darcy Moore,Collingwood,North Melbourne,35,Round 11,49,107,78,66,82,67,71,48,31,66,59,1,83.66666666666667,80,74.14285714285714,67.5,10.31,64.86
Darcy Moore,Collingwood,West Coast Eagles,63,Round 12,57,49,107,78,66,82,67,71,48,31,66,0,78,76.4,74.28571428571429,65.81818181818181,-2.84,41.67
Darcy Moore,Collingwood,Melbourne,-4,Round 13,58,57,49,107,78,66,82,67,71,48,31,0,71,71.4,72.28571428571429,65.08333333333333,2.21,52.94
Darcy Moore,Collingwood,Adelaide Crows,2,Round 15,58,58,57,49,107,78,66,82,67,71,48,1,54.666666666666664,69.8,71,64.53846153846153,-1.31,41.18
Darcy Moore,Collingwood,Gold Coast Suns,78,Round 16,76,58,58,57,49,107,78,66,82,67,71,0,57.666666666666664,65.8,67.57142857142857,64.07142857142857,-2.12,40
Darcy Moore,Collingwood,Western Bulldogs,12,Round 17,77,76,58,58,57,49,107,78,66,82,67,0,64,59.6,69,64.86666666666666,8.73,65
Darcy Moore,Collingwood,Fremantle,46,Round 18,85,77,76,58,58,57,49,107,78,66,82,1,70.33333333333333,65.2,68.85714285714286,65.625,5.35,57.14
Darcy Moore,Collingwood,Port Adelaide,2,Round 19,76,85,77,76,58,58,57,49,107,78,66,0,79.33333333333333,70.8,65.71428571428571,66.76470588235294,-3.88,45.71
Darcy Moore,Collingwood,Carlton,-17,Round 20,51,76,85,77,76,58,58,57,49,107,78,1,79.33333333333333,74.4,69.57142857142857,67.27777777777777,5.96,53.57
Darcy Parish,Essendon,Adelaide Crows,18,Round 17,126,125,83,117,121,94,105,96,120,103,107,1,108.33333333333333,108,105.85714285714286,107.1,-6.7,31.58
Darcy Parish,Essendon,Geelong Cats,-77,Round 18,93,126,125,83,117,121,94,105,96,120,103,0,111.33333333333333,114.4,110.14285714285714,108.81818181818181,-4.08,48.48
Darcy Parish,Essendon,Western Bulldogs,-41,Round 19,108,93,126,125,83,117,121,94,105,96,120,1,114.66666666666667,108.8,108.42857142857143,107.5,-0.34,53.85
Darcy Parish,Essendon,Sydney Swans,-2,Round 20,93,108,93,126,125,83,117,121,94,105,96,1,109,107,110.42857142857143,107.53846153846153,-5.56,30.3
Darcy Tucker,North Melbourne,St Kilda,-8,Round 19,87,65,57,88,55,90,67,66,76,48,79,0,70,71,69.71428571428571,69.1,11.81,90
Darcy Tucker,North Melbourne,West Coast Eagles,-5,Round 20,57,87,65,57,88,55,90,67,66,76,48,0,69.66666666666667,70.4,72.71428571428571,70.72727272727273,-7.51,33.33
Darcy Wilmot,Brisbane Lions,Adelaide Crows,-17,Round 11,42,74,59,34,65,22,57,36,66,58,49,0,55.666666666666664,50.8,49.57142857142857,52,-5.62,23.33
Darcy Wilmot,Brisbane Lions,Hawthorn,-25,Round 13,68,42,74,59,34,65,22,57,36,66,58,0,58.333333333333336,54.8,50.42857142857143,51.09090909090909,-1.57,36.36
Darcy Wilmot,Brisbane Lions,Sydney Swans,16,Round 14,61,68,42,74,59,34,65,22,57,36,66,1,61.333333333333336,55.4,52,52.5,-4.56,29.03
Darcy Wilmot,Brisbane Lions,St Kilda,28,Round 15,75,61,68,42,74,59,34,65,22,57,36,0,57,60.8,57.57142857142857,53.15384615384615,7.7,63.89
Darcy Wilmot,Brisbane Lions,Richmond,81,Round 16,87,75,61,68,42,74,59,34,65,22,57,1,68,64,59,54.714285714285715,4.02,50
Darcy Wilmot,Brisbane Lions,West Coast Eagles,81,Round 17,76,87,75,61,68,42,74,59,34,65,22,1,74.33333333333333,66.6,66.57142857142857,56.86666666666667,-7.22,33.33
Darcy Wilmot,Brisbane Lions,Melbourne,-1,Round 18,53,76,87,75,61,68,42,74,59,34,65,0,79.33333333333333,73.4,69,58.0625,0.82,40
Darcy Wilmot,Brisbane Lions,Geelong Cats,11,Round 19,90,53,76,87,75,61,68,42,74,59,34,1,72,70.4,66,57.76470588235294,-4.5,34.38
Darcy Wilmot,Brisbane Lions,Gold Coast Suns,-41,Round 20,75,90,53,76,87,75,61,68,42,74,59,0,73,76.2,72.85714285714286,59.55555555555556,-4.52,40
David Swallow,Gold Coast Suns,Western Bulldogs,7,Round 11,89,64,94,81,84,62,125,68,78,70,74,1,79.66666666666667,77,82.57142857142857,80,-1.42,57.89
David Swallow,Gold Coast Suns,Adelaide Crows,25,Round 12,72,89,64,94,81,84,62,125,68,78,70,1,82.33333333333333,82.4,85.57142857142857,80.81818181818181,-3.31,48.78
David Swallow,Gold Coast Suns,Carlton,-59,Round 14,72,72,89,64,94,81,84,62,125,68,78,0,75,80,78,80.08333333333333,0.23,54.55
David Swallow,Gold Coast Suns,Hawthorn,67,Round 15,40,72,72,89,64,94,81,84,62,125,68,1,77.66666666666667,78.2,79.42857142857143,79.46153846153847,4.6,57.58
David Swallow,Gold Coast Suns,Collingwood,-78,Round 16,51,40,72,72,89,64,94,81,84,62,125,1,61.333333333333336,67.4,73.14285714285714,76.64285714285714,-5.65,27.59
David Swallow,Gold Coast Suns,Port Adelaide,-33,Round 17,46,51,40,72,72,89,64,94,81,84,62,0,54.333333333333336,64.8,68.85714285714286,74.93333333333334,-5.82,41.94
David Swallow,Gold Coast Suns,St Kilda,26,Round 18,64,46,51,40,72,72,89,64,94,81,84,1,45.666666666666664,56.2,62,73.125,4.03,51.28
David Swallow,Gold Coast Suns,GWS Giants,-40,Round 19,54,64,46,51,40,72,72,89,64,94,81,0,53.666666666666664,54.6,62,72.58823529411765,0.4,50
David Swallow,Gold Coast Suns,Brisbane Lions,41,Round 20,102,54,64,46,51,40,72,72,89,64,94,1,54.666666666666664,51,57,71.55555555555556,0.76,54.55
Dayne Zorko,Brisbane Lions,Geelong Cats,11,Round 19,75,65,55,78,58,109,83,110,58,62,116,1,66,73,79.71428571428571,79.4,-4.93,43.24
Dayne Zorko,Brisbane Lions,Gold Coast Suns,-41,Round 20,84,75,65,55,78,58,109,83,110,58,62,0,65,66.2,74.71428571428571,79,1.77,52.94
Dion Prestia,Richmond,GWS Giants,6,Round 12,87,78,30,80,86,68,75,68,94,46,71,0,62.666666666666664,68.4,69.28571428571429,69.6,2.67,54.55
Dion Prestia,Richmond,Fremantle,15,Round 13,78,87,78,30,80,86,68,75,68,94,46,0,65,72.2,72,71.18181818181819,0.09,46.15
Dion Prestia,Richmond,St Kilda,20,Round 14,85,78,87,78,30,80,86,68,75,68,94,1,81,70.6,72.42857142857143,71.75,2.8,51.43
Dion Prestia,Richmond,Sydney Swans,13,Round 17,90,85,78,87,78,30,80,86,68,75,68,1,83.33333333333333,71.6,74.85714285714286,72.76923076923077,-6.38,35.29
Dion Prestia,Richmond,West Coast Eagles,38,Round 18,72,90,85,78,87,78,30,80,86,68,75,0,84.33333333333333,83.6,75.42857142857143,74,9.89,60
Dion Prestia,Richmond,Hawthorn,1,Round 19,111,72,90,85,78,87,78,30,80,86,68,1,82.33333333333333,82.4,74.28571428571429,73.86666666666666,4.95,54.84
Dion Prestia,Richmond,Melbourne,-32,Round 20,83,111,72,90,85,78,87,78,30,80,86,1,91,87.2,85.85714285714286,76.1875,-2.4,44.44
Dom Sheed,West Coast Eagles,St Kilda,-8,Round 16,107,67,52,138,64,139,81,111,72,72,79,1,85.66666666666667,92,93.14285714285714,87.5,3.83,48.78
Dom Sheed,West Coast Eagles,Brisbane Lions,-81,Round 17,75,107,67,52,138,64,139,81,111,72,72,0,75.33333333333333,85.6,92.57142857142857,89.27272727272727,-0,54.29
Dom Sheed,West Coast Eagles,Richmond,-38,Round 18,95,75,107,67,52,138,64,139,81,111,72,1,83,87.8,91.71428571428571,88.08333333333333,3.96,51.52
Dom Sheed,West Coast Eagles,Carlton,-71,Round 19,77,95,75,107,67,52,138,64,139,81,111,0,92.33333333333333,79.2,85.42857142857143,88.61538461538461,-1.04,55.88
Dom Sheed,West Coast Eagles,North Melbourne,5,Round 20,115,77,95,75,107,67,52,138,64,139,81,1,82.33333333333333,84.2,87.28571428571429,87.78571428571429,4.07,53.57
Dougal Howard,St Kilda,Hawthorn,-10,Round 11,67,54,31,36,40,49,50,80,56,74,31,1,40.333333333333336,42,48.57142857142857,50.1,8.73,80
Dougal Howard,St Kilda,Sydney Swans,14,Round 13,50,67,54,31,36,40,49,50,80,56,74,0,50.666666666666664,45.6,46.714285714285715,51.63636363636363,7.67,76.47
Dougal Howard,St Kilda,Richmond,-20,Round 14,47,50,67,54,31,36,40,49,50,80,56,0,57,47.6,46.714285714285715,51.5,-0.3,46.67
Dougal Howard,St Kilda,Brisbane Lions,-28,Round 15,52,47,50,67,54,31,36,40,49,50,80,1,54.666666666666664,49.8,46.42857142857143,51.15384615384615,-10.65,16.67
Dougal Howard,St Kilda,West Coast Eagles,8,Round 16,91,52,47,50,67,54,31,36,40,49,50,0,49.666666666666664,54,48.142857142857146,51.214285714285715,1.84,61.54
Dougal Howard,St Kilda,Melbourne,-21,Round 17,77,91,52,47,50,67,54,31,36,40,49,1,63.333333333333336,61.4,56,53.86666666666667,2.53,71.43
Dougal Howard,St Kilda,Gold Coast Suns,-26,Round 18,31,77,91,52,47,50,67,54,31,36,40,0,73.33333333333333,63.4,62.57142857142857,55.3125,-3.29,33.33
Dougal Howard,St Kilda,North Melbourne,8,Round 19,35,31,77,91,52,47,50,67,54,31,36,1,66.33333333333333,59.6,59.285714285714285,53.88235294117647,7.94,78.57
Dustin Martin,Richmond,GWS Giants,6,Round 12,63,60,100,114,106,71,94,67,81,64,76,0,91.33333333333333,90.2,87.42857142857143,83.3,-0.82,45.71
Dustin Martin,Richmond,Fremantle,15,Round 13,87,63,60,100,114,106,71,94,67,81,64,0,74.33333333333333,88.6,86.85714285714286,81.45454545454545,-0.97,44.44
Dustin Martin,Richmond,St Kilda,20,Round 14,114,87,63,60,100,114,106,71,94,67,81,1,70,84.8,85.85714285714286,81.91666666666667,-2.8,52
Dustin Martin,Richmond,Sydney Swans,13,Round 17,91,114,87,63,60,100,114,106,71,94,67,1,88,84.8,92,84.38461538461539,-6.38,35.29
Dustin Martin,Richmond,West Coast Eagles,38,Round 18,94,91,114,87,63,60,100,114,106,71,94,0,97.33333333333333,83,89.85714285714286,84.85714285714286,9.89,60
Dustin Martin,Richmond,Hawthorn,1,Round 19,97,94,91,114,87,63,60,100,114,106,71,1,99.66666666666667,89.8,87,85.46666666666667,4.95,54.84
Dustin Martin,Richmond,Melbourne,-32,Round 20,90,97,94,91,114,87,63,60,100,114,106,1,94,96.6,86.57142857142857,86.1875,-2.4,44.44
Dylan Grimes,Richmond,Port Adelaide,-10,Round 11,60,67,29,31,33,31,44,44,46,21,55,1,42.333333333333336,38.2,39.857142857142854,40.1,-1.89,48.39
Dylan Grimes,Richmond,GWS Giants,6,Round 12,37,60,67,29,31,33,31,44,44,46,21,0,52,44,42.142857142857146,41.90909090909091,-4.25,44.12
Dylan Grimes,Richmond,Fremantle,15,Round 13,31,37,60,67,29,31,33,31,44,44,46,0,54.666666666666664,44.8,41.142857142857146,41.5,-11.01,20.59
Dylan Grimes,Richmond,St Kilda,20,Round 14,24,31,37,60,67,29,31,33,31,44,44,1,42.666666666666664,44.8,41.142857142857146,40.69230769230769,8.59,60
Dylan Grimes,Richmond,Brisbane Lions,-81,Round 16,27,24,31,37,60,67,29,31,33,31,44,0,30.666666666666668,43.8,39.857142857142854,39.5,0.5,50
Dylan Grimes,Richmond,Sydney Swans,13,Round 17,31,27,24,31,37,60,67,29,31,33,31,1,27.333333333333332,35.8,39.285714285714285,38.666666666666664,-4.12,36.36
Dylan Grimes,Richmond,West Coast Eagles,38,Round 18,31,31,27,24,31,37,60,67,29,31,33,0,27.333333333333332,30,39.57142857142857,38.1875,-7.94,28.57
Dylan Grimes,Richmond,Hawthorn,1,Round 19,34,31,31,27,24,31,37,60,67,29,31,1,29.666666666666668,28.8,34.42857142857143,37.76470588235294,1.77,33.33
Dylan Grimes,Richmond,Melbourne,-32,Round 20,18,34,31,31,27,24,31,37,60,67,29,1,32,29.4,30.714285714285715,37.55555555555556,-1.32,37.84
Dylan Moore,Hawthorn,St Kilda,10,Round 11,126,79,64,82,66,82,85,66,132,109,86,0,75,74.6,74.85714285714286,85.1,1.84,55
Dylan Moore,Hawthorn,Port Adelaide,-55,Round 12,70,126,79,64,82,66,82,85,66,132,109,0,89.66666666666667,83.4,83.42857142857143,88.81818181818181,-1.92,40
Dylan Moore,Hawthorn,Brisbane Lions,25,Round 13,106,70,126,79,64,82,66,82,85,66,132,1,91.66666666666667,84.2,81.28571428571429,87.25,-2.24,42.86
Dylan Moore,Hawthorn,Gold Coast Suns,-67,Round 15,74,106,70,126,79,64,82,66,82,85,66,0,100.66666666666667,89,84.71428571428571,88.6923076923077,0.49,53.33
Dylan Moore,Hawthorn,Carlton,-60,Round 16,66,74,106,70,126,79,64,82,66,82,85,1,83.33333333333333,91,85.85714285714286,87.64285714285714,-0.67,41.38
Dylan Moore,Hawthorn,GWS Giants,-13,Round 17,84,66,74,106,70,126,79,64,82,66,82,0,82,88.4,83.57142857142857,86.2,2.64,56.76
Dylan Moore,Hawthorn,North Melbourne,48,Round 18,76,84,66,74,106,70,126,79,64,82,66,0,74.66666666666667,80,86.42857142857143,86.0625,1.62,56.25
Dylan Moore,Hawthorn,Richmond,-1,Round 19,75,76,84,66,74,106,70,126,79,64,82,0,75.33333333333333,81.2,86,85.47058823529412,2.31,60
Dylan Moore,Hawthorn,St Kilda,-29,Round 20,78,75,76,84,66,74,106,70,126,79,64,1,78.33333333333333,75,78.71428571428571,84.88888888888889,0.76,52.63
Dylan Williams,Port Adelaide,Geelong Cats,38,Round 14,76,65,78,56,82,62,92,67,32,46,49,1,66.33333333333333,68.6,71.71428571428571,62.9,-5.38,39.29
Dylan Williams,Port Adelaide,Essendon,4,Round 16,75,76,65,78,56,82,62,92,67,32,46,0,73,71.4,73,64.0909090909091,5.43,53.57
Dylan Williams,Port Adelaide,Gold Coast Suns,33,Round 17,58,75,76,65,78,56,82,62,92,67,32,1,72,70,70.57142857142857,65,-2.26,41.86
Dylan Williams,Port Adelaide,Carlton,-50,Round 18,60,58,75,76,65,78,56,82,62,92,67,0,69.66666666666667,70.4,70,64.46153846153847,0.96,45.16
Dylan Williams,Port Adelaide,Adelaide Crows,-47,Round 20,27,60,58,75,76,65,78,56,82,62,92,0,64.33333333333333,66.8,66.85714285714286,64.14285714285714,-8.72,20
Dyson Heppell,Essendon,North Melbourne,6,Round 12,87,93,92,95,70,65,79,64,64,60,62,1,93.33333333333333,83,79.71428571428571,74.4,9.51,65.79
Dyson Heppell,Essendon,Carlton,34,Round 13,86,87,93,92,95,70,65,79,64,64,60,0,90.66666666666667,87.4,83,75.54545454545455,2.14,48.48
Dyson Heppell,Essendon,Fremantle,-32,Round 15,80,86,87,93,92,95,70,65,79,64,64,0,88.66666666666667,90.6,84,76.41666666666667,7.59,64.29
Dyson Heppell,Essendon,Port Adelaide,-4,Round 16,85,80,86,87,93,92,95,70,65,79,64,1,84.33333333333333,87.6,86.14285714285714,76.6923076923077,-2.21,33.33
Dyson Heppell,Essendon,Adelaide Crows,18,Round 17,114,85,80,86,87,93,92,95,70,65,79,1,83.66666666666667,86.2,88.28571428571429,77.28571428571429,-1.16,52
Dyson Heppell,Essendon,Geelong Cats,-77,Round 18,87,114,85,80,86,87,93,92,95,70,65,0,93,90.4,91,79.73333333333333,-5.54,45.16
Dyson Heppell,Essendon,Western Bulldogs,-41,Round 19,92,87,114,85,80,86,87,93,92,95,70,1,95.33333333333333,90.4,90.28571428571429,80.1875,7.1,68.75
Dyson Heppell,Essendon,Sydney Swans,-2,Round 20,97,92,87,114,85,80,86,87,93,92,95,1,97.66666666666667,91.6,90.14285714285714,80.88235294117646,-4.19,27.27
Ed Curnow,Carlton,Essendon,-34,Round 13,42,55,72,62,67,24,107,65,42,103,74,1,63,56,64.57142857142857,67.1,2.7,61.76
Ed Curnow,Carlton,Hawthorn,60,Round 16,68,42,55,72,62,67,24,107,65,42,103,0,56.333333333333336,59.6,61.285714285714285,64.81818181818181,-1.22,41.18
Ed Curnow,Carlton,West Coast Eagles,71,Round 19,61,68,42,55,72,62,67,24,107,65,42,1,55,59.8,55.714285714285715,65.08333333333333,8.8,68.75
Ed Langdon,Melbourne,Fremantle,-7,Round 11,56,38,82,40,72,85,92,87,81,62,57,1,53.333333333333336,63.4,70.85714285714286,69.6,-1.02,50
Ed Langdon,Melbourne,Carlton,17,Round 12,85,56,38,82,40,72,85,92,87,81,62,1,58.666666666666664,57.6,66.42857142857143,68.36363636363636,-4.73,33.33
Ed Langdon,Melbourne,Collingwood,4,Round 13,43,85,56,38,82,40,72,85,92,87,81,1,59.666666666666664,60.2,65.42857142857143,69.75,-4.37,44.83
Ed Langdon,Melbourne,Geelong Cats,-15,Round 15,84,43,85,56,38,82,40,72,85,92,87,0,61.333333333333336,60.8,59.42857142857143,67.6923076923077,-0.63,50
Ed Langdon,Melbourne,GWS Giants,-2,Round 16,89,84,43,85,56,38,82,40,72,85,92,1,70.66666666666667,61.2,61.142857142857146,68.85714285714286,-5.76,37.04
Ed Langdon,Melbourne,St Kilda,21,Round 17,80,89,84,43,85,56,38,82,40,72,85,0,72,71.4,68.14285714285714,70.2,12.26,73.68
Ed Langdon,Melbourne,Brisbane Lions,1,Round 18,52,80,89,84,43,85,56,38,82,40,72,1,84.33333333333333,76.2,67.85714285714286,70.8125,0.05,61.54
Ed Langdon,Melbourne,Adelaide Crows,4,Round 19,92,52,80,89,84,43,85,56,38,82,40,1,73.66666666666667,69.6,69.85714285714286,69.70588235294117,-0.26,52
Ed Langdon,Melbourne,Richmond,32,Round 20,108,92,52,80,89,84,43,85,56,38,82,0,74.66666666666667,79.4,75,70.94444444444444,5.69,50
Ed Richards,Western Bulldogs,Gold Coast Suns,-7,Round 11,57,68,105,87,77,47,80,91,103,72,89,0,86.66666666666667,76.8,79.28571428571429,81.9,-1.19,50
Ed Richards,Western Bulldogs,Geelong Cats,-22,Round 12,54,57,68,105,87,77,47,80,91,103,72,1,76.66666666666667,78.8,74.42857142857143,79.63636363636364,-6.95,40
Ed Richards,Western Bulldogs,Collingwood,-12,Round 17,84,54,57,68,105,87,77,47,80,91,103,1,59.666666666666664,74.2,70.71428571428571,77.5,-3.65,36.11
Ed Richards,Western Bulldogs,Sydney Swans,-2,Round 18,108,84,54,57,68,105,87,77,47,80,91,0,65,73.6,76,78,-4.1,40
Ed Richards,Western Bulldogs,Essendon,41,Round 19,73,108,84,54,57,68,105,87,77,47,80,0,82,74.2,80.42857142857143,80.14285714285714,6.16,61.29
Eric Hipwood,Brisbane Lions,Adelaide Crows,-17,Round 11,35,67,67,68,55,40,98,52,43,34,27,0,67.33333333333333,59.4,63.857142857142854,55.1,-6.57,32.26
Eric Hipwood,Brisbane Lions,Hawthorn,-25,Round 13,78,35,67,67,68,55,40,98,52,43,34,0,56.333333333333336,58.4,61.42857142857143,53.27272727272727,12.63,75.86
Eric Hipwood,Brisbane Lions,Sydney Swans,16,Round 14,76,78,35,67,67,68,55,40,98,52,43,1,60,63,58.57142857142857,55.333333333333336,0.92,43.33
Eric Hipwood,Brisbane Lions,St Kilda,28,Round 15,78,76,78,35,67,67,68,55,40,98,52,0,63,64.6,63.714285714285715,56.92307692307692,-2.09,51.85
Eric Hipwood,Brisbane Lions,Richmond,81,Round 16,69,78,76,78,35,67,67,68,55,40,98,1,77.33333333333333,66.8,67,58.42857142857143,-0.34,50
Eric Hipwood,Brisbane Lions,West Coast Eagles,81,Round 17,69,69,78,76,78,35,67,67,68,55,40,1,74.33333333333333,67.2,67.14285714285714,59.13333333333333,9.31,53.12
Eric Hipwood,Brisbane Lions,Melbourne,-1,Round 18,50,69,69,78,76,78,35,67,67,68,55,0,72,74,67.42857142857143,59.75,-3.83,46.15
Eric Hipwood,Brisbane Lions,Geelong Cats,11,Round 19,49,50,69,69,78,76,78,35,67,67,68,1,62.666666666666664,68.4,65,59.1764705882353,-0.79,50
Eric Hipwood,Brisbane Lions,Gold Coast Suns,-41,Round 20,57,49,50,69,69,78,76,78,35,67,67,0,56,63,67,58.611111111111114,-10.13,35.48
Errol Gulden,Sydney Swans,Carlton,26,Round 11,101,106,153,161,116,70,96,95,71,104,99,1,140,121.2,113.85714285714286,107.1,2.91,56.25
Errol Gulden,Sydney Swans,St Kilda,-14,Round 13,83,101,106,153,161,116,70,96,95,71,104,1,120,127.4,114.71428571428571,106.54545454545455,2.24,44.44
Errol Gulden,Sydney Swans,Brisbane Lions,-16,Round 14,108,83,101,106,153,161,116,70,96,95,71,0,96.66666666666667,120.8,112.85714285714286,104.58333333333333,0.21,54.55
Errol Gulden,Sydney Swans,West Coast Eagles,171,Round 15,145,108,83,101,106,153,161,116,70,96,95,1,97.33333333333333,110.2,118.28571428571429,104.84615384615384,6.47,51.43
Errol Gulden,Sydney Swans,Geelong Cats,0,Round 16,128,145,108,83,101,106,153,161,116,70,96,1,112,108.6,122.42857142857143,107.71428571428571,-6.49,40
Errol Gulden,Sydney Swans,Richmond,-13,Round 17,126,128,145,108,83,101,106,153,161,116,70,0,127,113,117.71428571428571,109.06666666666666,2.91,46.88
Errol Gulden,Sydney Swans,Western Bulldogs,2,Round 18,126,126,128,145,108,83,101,106,153,161,116,1,133,118,113.85714285714286,110.125,0.72,63.89
Errol Gulden,Sydney Swans,Fremantle,29,Round 19,89,126,126,128,145,108,83,101,106,153,161,0,126.66666666666667,126.6,116.71428571428571,111.05882352941177,7.08,60.53
Errol Gulden,Sydney Swans,Essendon,2,Round 20,142,89,126,126,128,145,108,83,101,106,153,0,113.66666666666667,122.8,115,109.83333333333333,5.08,54.29
Esava Ratugolea,Geelong Cats,GWS Giants,-7,Round 11,32,62,48,60,22,48,82,65,35,23,19,1,56.666666666666664,48,55.285714285714285,46.4,-8.17,50
Esava Ratugolea,Geelong Cats,Sydney Swans,0,Round 16,18,32,62,48,60,22,48,82,65,35,23,0,47.333333333333336,44.8,50.57142857142857,45.09090909090909,0.82,53.33
Esava Ratugolea,Geelong Cats,North Melbourne,62,Round 17,31,18,32,62,48,60,22,48,82,65,35,1,37.333333333333336,44,41.42857142857143,42.833333333333336,1.59,50
Ethan Hughes,Fremantle,Melbourne,7,Round 11,79,61,54,65,67,31,44,65,27,66,60,0,60,55.6,55.285714285714285,54,-1.96,40.91
Ethan Hughes,Fremantle,Richmond,-15,Round 13,61,79,61,54,65,67,31,44,65,27,66,1,64.66666666666667,65.2,57.285714285714285,56.27272727272727,3.94,46.88
Ethan Hughes,Fremantle,GWS Giants,-70,Round 14,56,61,79,61,54,65,67,31,44,65,27,0,67,64,59.714285714285715,56.666666666666664,-6.89,33.33
Ethan Hughes,Fremantle,Essendon,32,Round 15,55,56,61,79,61,54,65,67,31,44,65,1,65.33333333333333,62.2,63.285714285714285,56.61538461538461,2.95,53.85
